,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
3022,"frozenset({'I', 'H'})","frozenset({'B', 'E', 'C'})",0.972972973,0.891891892,0.864864865,0.888888889,0.996632997,-0.002921841,0.972972973
3023,"frozenset({'E', 'H'})","frozenset({'B', 'C', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3024,"frozenset({'E', 'I'})","frozenset({'B', 'C', 'H'})",0.972972973,0.891891892,0.864864865,0.888888889,0.996632997,-0.002921841,0.972972973
3025,frozenset({'B'}),"frozenset({'E', 'C', 'I', 'H'})",0.891891892,0.972972973,0.864864865,0.96969697,0.996632997,-0.002921841,0.891891892
3026,frozenset({'C'}),"frozenset({'B', 'E', 'I', 'H'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3027,frozenset({'H'}),"frozenset({'B', 'E', 'C', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3028,frozenset({'I'}),"frozenset({'B', 'E', 'C', 'H'})",0.972972973,0.891891892,0.864864865,0.888888889,0.996632997,-0.002921841,0.972972973
3029,frozenset({'E'}),"frozenset({'B', 'C', 'I', 'H'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3030,"frozenset({'B', 'J', 'C', 'H'})",frozenset({'E'}),0.864864865,1,0.864864865,1,1,0,inf
3031,"frozenset({'B', 'E', 'C', 'H'})",frozenset({'J'}),0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3032,"frozenset({'B', 'J', 'E', 'C'})",frozenset({'H'}),0.864864865,1,0.864864865,1,1,0,inf
3033,"frozenset({'B', 'J', 'E', 'H'})",frozenset({'C'}),0.864864865,1,0.864864865,1,1,0,inf
3034,"frozenset({'J', 'E', 'C', 'H'})",frozenset({'B'}),0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3035,"frozenset({'B', 'C', 'H'})","frozenset({'J', 'E'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3036,"frozenset({'B', 'J', 'C'})","frozenset({'E', 'H'})",0.864864865,1,0.864864865,1,1,0,inf
3037,"frozenset({'B', 'E', 'C'})","frozenset({'J', 'H'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3038,"frozenset({'B', 'J', 'H'})","frozenset({'E', 'C'})",0.864864865,1,0.864864865,1,1,0,inf
3039,"frozenset({'B', 'E', 'H'})","frozenset({'J', 'C'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3040,"frozenset({'B', 'J', 'E'})","frozenset({'C', 'H'})",0.864864865,1,0.864864865,1,1,0,inf
3041,"frozenset({'J', 'C', 'H'})","frozenset({'B', 'E'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3042,"frozenset({'E', 'C', 'H'})","frozenset({'B', 'J'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3043,"frozenset({'J', 'E', 'C'})","frozenset({'B', 'H'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3044,"frozenset({'J', 'E', 'H'})","frozenset({'B', 'C'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3045,"frozenset({'B', 'C'})","frozenset({'J', 'E', 'H'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3046,"frozenset({'B', 'H'})","frozenset({'J', 'E', 'C'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3047,"frozenset({'B', 'J'})","frozenset({'E', 'C', 'H'})",0.864864865,1,0.864864865,1,1,0,inf
3048,"frozenset({'B', 'E'})","frozenset({'J', 'C', 'H'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3049,"frozenset({'C', 'H'})","frozenset({'B', 'J', 'E'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3050,"frozenset({'J', 'C'})","frozenset({'B', 'E', 'H'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3051,"frozenset({'E', 'C'})","frozenset({'B', 'J', 'H'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3052,"frozenset({'J', 'H'})","frozenset({'B', 'E', 'C'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3053,"frozenset({'E', 'H'})","frozenset({'B', 'J', 'C'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3054,"frozenset({'J', 'E'})","frozenset({'B', 'C', 'H'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3055,frozenset({'B'}),"frozenset({'J', 'E', 'C', 'H'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3056,frozenset({'C'}),"frozenset({'B', 'J', 'E', 'H'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3057,frozenset({'H'}),"frozenset({'B', 'J', 'E', 'C'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3058,frozenset({'J'}),"frozenset({'B', 'E', 'C', 'H'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3059,frozenset({'E'}),"frozenset({'B', 'J', 'C', 'H'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3060,"frozenset({'B', 'J', 'C', 'I'})",frozenset({'E'}),0.864864865,1,0.864864865,1,1,0,inf
3061,"frozenset({'B', 'J', 'E', 'C'})",frozenset({'I'}),0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
3062,"frozenset({'B', 'E', 'C', 'I'})",frozenset({'J'}),0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
3063,"frozenset({'B', 'J', 'E', 'I'})",frozenset({'C'}),0.864864865,1,0.864864865,1,1,0,inf
3064,"frozenset({'J', 'E', 'C', 'I'})",frozenset({'B'}),0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3065,"frozenset({'B', 'J', 'C'})","frozenset({'E', 'I'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
3066,"frozenset({'B', 'C', 'I'})","frozenset({'J', 'E'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
3067,"frozenset({'B', 'E', 'C'})","frozenset({'J', 'I'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3068,"frozenset({'B', 'J', 'I'})","frozenset({'E', 'C'})",0.864864865,1,0.864864865,1,1,0,inf
3069,"frozenset({'B', 'J', 'E'})","frozenset({'C', 'I'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
3070,"frozenset({'B', 'E', 'I'})","frozenset({'J', 'C'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
3071,"frozenset({'J', 'C', 'I'})","frozenset({'B', 'E'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3072,"frozenset({'J', 'E', 'C'})","frozenset({'B', 'I'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
3073,"frozenset({'E', 'C', 'I'})","frozenset({'B', 'J'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
3074,"frozenset({'J', 'E', 'I'})","frozenset({'B', 'C'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3075,"frozenset({'B', 'C'})","frozenset({'J', 'E', 'I'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3076,"frozenset({'B', 'J'})","frozenset({'E', 'C', 'I'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
3077,"frozenset({'B', 'I'})","frozenset({'J', 'E', 'C'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
3078,"frozenset({'B', 'E'})","frozenset({'J', 'C', 'I'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3079,"frozenset({'J', 'C'})","frozenset({'B', 'E', 'I'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
3080,"frozenset({'C', 'I'})","frozenset({'B', 'J', 'E'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
3081,"frozenset({'E', 'C'})","frozenset({'B', 'J', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3082,"frozenset({'J', 'I'})","frozenset({'B', 'E', 'C'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3083,"frozenset({'J', 'E'})","frozenset({'B', 'C', 'I'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
3084,"frozenset({'E', 'I'})","frozenset({'B', 'J', 'C'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
3085,frozenset({'B'}),"frozenset({'J', 'E', 'C', 'I'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3086,frozenset({'C'}),"frozenset({'B', 'J', 'E', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3087,frozenset({'J'}),"frozenset({'B', 'E', 'C', 'I'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
3088,frozenset({'I'}),"frozenset({'B', 'J', 'E', 'C'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
3089,frozenset({'E'}),"frozenset({'B', 'J', 'C', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3090,"frozenset({'B', 'C', 'H', 'F'})",frozenset({'G'}),0.891891892,1,0.891891892,1,1,0,inf
3091,"frozenset({'B', 'G', 'C', 'F'})",frozenset({'H'}),0.891891892,1,0.891891892,1,1,0,inf
3092,"frozenset({'B', 'G', 'H', 'F'})",frozenset({'C'}),0.891891892,1,0.891891892,1,1,0,inf
3093,"frozenset({'H', 'G', 'C', 'F'})",frozenset({'B'}),1,0.891891892,0.891891892,0.891891892,1,0,1
3094,"frozenset({'B', 'G', 'C', 'H'})",frozenset({'F'}),0.891891892,1,0.891891892,1,1,0,inf
3095,"frozenset({'B', 'C', 'F'})","frozenset({'G', 'H'})",0.891891892,1,0.891891892,1,1,0,inf
3096,"frozenset({'B', 'H', 'F'})","frozenset({'G', 'C'})",0.891891892,1,0.891891892,1,1,0,inf
3097,"frozenset({'B', 'G', 'F'})","frozenset({'C', 'H'})",0.891891892,1,0.891891892,1,1,0,inf
3098,"frozenset({'H', 'C', 'F'})","frozenset({'B', 'G'})",1,0.891891892,0.891891892,0.891891892,1,0,1
3099,"frozenset({'G', 'C', 'F'})","frozenset({'B', 'H'})",1,0.891891892,0.891891892,0.891891892,1,0,1
3100,"frozenset({'H', 'G', 'F'})","frozenset({'B', 'C'})",1,0.891891892,0.891891892,0.891891892,1,0,1
3101,"frozenset({'B', 'C', 'H'})","frozenset({'G', 'F'})",0.891891892,1,0.891891892,1,1,0,inf
3102,"frozenset({'B', 'G', 'C'})","frozenset({'H', 'F'})",0.891891892,1,0.891891892,1,1,0,inf
3103,"frozenset({'B', 'G', 'H'})","frozenset({'C', 'F'})",0.891891892,1,0.891891892,1,1,0,inf
3104,"frozenset({'G', 'C', 'H'})","frozenset({'B', 'F'})",1,0.891891892,0.891891892,0.891891892,1,0,1
3105,"frozenset({'B', 'F'})","frozenset({'G', 'C', 'H'})",0.891891892,1,0.891891892,1,1,0,inf
3106,"frozenset({'C', 'F'})","frozenset({'B', 'G', 'H'})",1,0.891891892,0.891891892,0.891891892,1,0,1
3107,"frozenset({'H', 'F'})","frozenset({'B', 'G', 'C'})",1,0.891891892,0.891891892,0.891891892,1,0,1
3108,"frozenset({'G', 'F'})","frozenset({'B', 'C', 'H'})",1,0.891891892,0.891891892,0.891891892,1,0,1
3109,"frozenset({'B', 'C'})","frozenset({'H', 'G', 'F'})",0.891891892,1,0.891891892,1,1,0,inf
3110,"frozenset({'B', 'H'})","frozenset({'G', 'C', 'F'})",0.891891892,1,0.891891892,1,1,0,inf
3111,"frozenset({'B', 'G'})","frozenset({'H', 'C', 'F'})",0.891891892,1,0.891891892,1,1,0,inf
3112,"frozenset({'C', 'H'})","frozenset({'B', 'G', 'F'})",1,0.891891892,0.891891892,0.891891892,1,0,1
3113,"frozenset({'G', 'C'})","frozenset({'B', 'H', 'F'})",1,0.891891892,0.891891892,0.891891892,1,0,1
3114,"frozenset({'G', 'H'})","frozenset({'B', 'C', 'F'})",1,0.891891892,0.891891892,0.891891892,1,0,1
3115,frozenset({'F'}),"frozenset({'B', 'G', 'C', 'H'})",1,0.891891892,0.891891892,0.891891892,1,0,1
3116,frozenset({'B'}),"frozenset({'H', 'G', 'C', 'F'})",0.891891892,1,0.891891892,1,1,0,inf
3117,frozenset({'C'}),"frozenset({'B', 'G', 'H', 'F'})",1,0.891891892,0.891891892,0.891891892,1,0,1
3118,frozenset({'H'}),"frozenset({'B', 'G', 'C', 'F'})",1,0.891891892,0.891891892,0.891891892,1,0,1
3119,frozenset({'G'}),"frozenset({'B', 'C', 'H', 'F'})",1,0.891891892,0.891891892,0.891891892,1,0,1
3120,"frozenset({'B', 'G', 'C', 'F'})",frozenset({'I'}),0.891891892,0.972972973,0.864864865,0.96969697,0.996632997,-0.002921841,0.891891892
3121,"frozenset({'B', 'C', 'I', 'F'})",frozenset({'G'}),0.864864865,1,0.864864865,1,1,0,inf
3122,"frozenset({'B', 'G', 'I', 'F'})",frozenset({'C'}),0.864864865,1,0.864864865,1,1,0,inf
3123,"frozenset({'G', 'C', 'I', 'F'})",frozenset({'B'}),0.972972973,0.891891892,0.864864865,0.888888889,0.996632997,-0.002921841,0.972972973
3124,"frozenset({'B', 'G', 'C', 'I'})",frozenset({'F'}),0.864864865,1,0.864864865,1,1,0,inf
3125,"frozenset({'B', 'C', 'F'})","frozenset({'G', 'I'})",0.891891892,0.972972973,0.864864865,0.96969697,0.996632997,-0.002921841,0.891891892
3126,"frozenset({'B', 'G', 'F'})","frozenset({'C', 'I'})",0.891891892,0.972972973,0.864864865,0.96969697,0.996632997,-0.002921841,0.891891892
3127,"frozenset({'B', 'I', 'F'})","frozenset({'G', 'C'})",0.864864865,1,0.864864865,1,1,0,inf
3128,"frozenset({'G', 'C', 'F'})","frozenset({'B', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3129,"frozenset({'C', 'I', 'F'})","frozenset({'B', 'G'})",0.972972973,0.891891892,0.864864865,0.888888889,0.996632997,-0.002921841,0.972972973
3130,"frozenset({'G', 'I', 'F'})","frozenset({'B', 'C'})",0.972972973,0.891891892,0.864864865,0.888888889,0.996632997,-0.002921841,0.972972973
3131,"frozenset({'B', 'G', 'C'})","frozenset({'I', 'F'})",0.891891892,0.972972973,0.864864865,0.96969697,0.996632997,-0.002921841,0.891891892
3132,"frozenset({'B', 'C', 'I'})","frozenset({'G', 'F'})",0.864864865,1,0.864864865,1,1,0,inf
3133,"frozenset({'B', 'G', 'I'})","frozenset({'C', 'F'})",0.864864865,1,0.864864865,1,1,0,inf
3134,"frozenset({'G', 'C', 'I'})","frozenset({'B', 'F'})",0.972972973,0.891891892,0.864864865,0.888888889,0.996632997,-0.002921841,0.972972973
3135,"frozenset({'B', 'F'})","frozenset({'G', 'C', 'I'})",0.891891892,0.972972973,0.864864865,0.96969697,0.996632997,-0.002921841,0.891891892
3136,"frozenset({'C', 'F'})","frozenset({'B', 'G', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3137,"frozenset({'G', 'F'})","frozenset({'B', 'C', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3138,"frozenset({'I', 'F'})","frozenset({'B', 'G', 'C'})",0.972972973,0.891891892,0.864864865,0.888888889,0.996632997,-0.002921841,0.972972973
3139,"frozenset({'B', 'C'})","frozenset({'G', 'I', 'F'})",0.891891892,0.972972973,0.864864865,0.96969697,0.996632997,-0.002921841,0.891891892
3140,"frozenset({'B', 'G'})","frozenset({'C', 'I', 'F'})",0.891891892,0.972972973,0.864864865,0.96969697,0.996632997,-0.002921841,0.891891892
3141,"frozenset({'B', 'I'})","frozenset({'G', 'C', 'F'})",0.864864865,1,0.864864865,1,1,0,inf
3142,"frozenset({'G', 'C'})","frozenset({'B', 'I', 'F'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3143,"frozenset({'C', 'I'})","frozenset({'B', 'G', 'F'})",0.972972973,0.891891892,0.864864865,0.888888889,0.996632997,-0.002921841,0.972972973
3144,"frozenset({'G', 'I'})","frozenset({'B', 'C', 'F'})",0.972972973,0.891891892,0.864864865,0.888888889,0.996632997,-0.002921841,0.972972973
3145,frozenset({'F'}),"frozenset({'B', 'G', 'C', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3146,frozenset({'B'}),"frozenset({'G', 'C', 'I', 'F'})",0.891891892,0.972972973,0.864864865,0.96969697,0.996632997,-0.002921841,0.891891892
3147,frozenset({'C'}),"frozenset({'B', 'G', 'I', 'F'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3148,frozenset({'G'}),"frozenset({'B', 'C', 'I', 'F'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3149,frozenset({'I'}),"frozenset({'B', 'G', 'C', 'F'})",0.972972973,0.891891892,0.864864865,0.888888889,0.996632997,-0.002921841,0.972972973
3150,"frozenset({'B', 'J', 'C', 'F'})",frozenset({'G'}),0.864864865,1,0.864864865,1,1,0,inf
3151,"frozenset({'B', 'G', 'C', 'F'})",frozenset({'J'}),0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3152,"frozenset({'B', 'J', 'G', 'F'})",frozenset({'C'}),0.864864865,1,0.864864865,1,1,0,inf
3153,"frozenset({'J', 'G', 'C', 'F'})",frozenset({'B'}),0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3154,"frozenset({'B', 'J', 'G', 'C'})",frozenset({'F'}),0.864864865,1,0.864864865,1,1,0,inf
3155,"frozenset({'B', 'C', 'F'})","frozenset({'J', 'G'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3156,"frozenset({'B', 'J', 'F'})","frozenset({'G', 'C'})",0.864864865,1,0.864864865,1,1,0,inf
3157,"frozenset({'B', 'G', 'F'})","frozenset({'J', 'C'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3158,"frozenset({'J', 'C', 'F'})","frozenset({'B', 'G'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3159,"frozenset({'G', 'C', 'F'})","frozenset({'B', 'J'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3160,"frozenset({'J', 'G', 'F'})","frozenset({'B', 'C'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3161,"frozenset({'B', 'J', 'C'})","frozenset({'G', 'F'})",0.864864865,1,0.864864865,1,1,0,inf
3162,"frozenset({'B', 'G', 'C'})","frozenset({'J', 'F'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3163,"frozenset({'B', 'J', 'G'})","frozenset({'C', 'F'})",0.864864865,1,0.864864865,1,1,0,inf
3164,"frozenset({'J', 'G', 'C'})","frozenset({'B', 'F'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3165,"frozenset({'B', 'F'})","frozenset({'J', 'G', 'C'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3166,"frozenset({'C', 'F'})","frozenset({'B', 'J', 'G'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3167,"frozenset({'J', 'F'})","frozenset({'B', 'G', 'C'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3168,"frozenset({'G', 'F'})","frozenset({'B', 'J', 'C'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3169,"frozenset({'B', 'C'})","frozenset({'J', 'G', 'F'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3170,"frozenset({'B', 'J'})","frozenset({'G', 'C', 'F'})",0.864864865,1,0.864864865,1,1,0,inf
3171,"frozenset({'B', 'G'})","frozenset({'J', 'C', 'F'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3172,"frozenset({'J', 'C'})","frozenset({'B', 'G', 'F'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3173,"frozenset({'G', 'C'})","frozenset({'B', 'J', 'F'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3174,"frozenset({'J', 'G'})","frozenset({'B', 'C', 'F'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3175,frozenset({'F'}),"frozenset({'B', 'J', 'G', 'C'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3176,frozenset({'B'}),"frozenset({'J', 'G', 'C', 'F'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
3177,frozenset({'C'}),"frozenset({'B', 'J', 'G', 'F'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3178,frozenset({'J'}),"frozenset({'B', 'G', 'C', 'F'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
3179,frozenset({'G'}),"frozenset({'B', 'J', 'C', 'F'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3180,"frozenset({'B', 'C', 'H', 'F'})",frozenset({'I'}),0.891891892,0.972972973,0.864864865,0.96969697,0.996632997,-0.002921841,0.891891892
3181,"frozenset({'B', 'C', 'I', 'F'})",frozenset({'H'}),0.864864865,1,0.864864865,1,1,0,inf
3182,"frozenset({'B', 'I', 'H', 'F'})",frozenset({'C'}),0.864864865,1,0.864864865,1,1,0,inf
3183,"frozenset({'H', 'C', 'I', 'F'})",frozenset({'B'}),0.972972973,0.891891892,0.864864865,0.888888889,0.996632997,-0.002921841,0.972972973
3184,"frozenset({'B', 'C', 'I', 'H'})",frozenset({'F'}),0.864864865,1,0.864864865,1,1,0,inf
3185,"frozenset({'B', 'C', 'F'})","frozenset({'I', 'H'})",0.891891892,0.972972973,0.864864865,0.96969697,0.996632997,-0.002921841,0.891891892
3186,"frozenset({'B', 'H', 'F'})","frozenset({'C', 'I'})",0.891891892,0.972972973,0.864864865,0.96969697,0.996632997,-0.002921841,0.891891892
3187,"frozenset({'B', 'I', 'F'})","frozenset({'C', 'H'})",0.864864865,1,0.864864865,1,1,0,inf
3188,"frozenset({'H', 'C', 'F'})","frozenset({'B', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3189,"frozenset({'C', 'I', 'F'})","frozenset({'B', 'H'})",0.972972973,0.891891892,0.864864865,0.888888889,0.996632997,-0.002921841,0.972972973
3190,"frozenset({'H', 'I', 'F'})","frozenset({'B', 'C'})",0.972972973,0.891891892,0.864864865,0.888888889,0.996632997,-0.002921841,0.972972973
3191,"frozenset({'B', 'C', 'H'})","frozenset({'I', 'F'})",0.891891892,0.972972973,0.864864865,0.96969697,0.996632997,-0.002921841,0.891891892
3192,"frozenset({'B', 'C', 'I'})","frozenset({'H', 'F'})",0.864864865,1,0.864864865,1,1,0,inf
3193,"frozenset({'B', 'I', 'H'})","frozenset({'C', 'F'})",0.864864865,1,0.864864865,1,1,0,inf
3194,"frozenset({'C', 'I', 'H'})","frozenset({'B', 'F'})",0.972972973,0.891891892,0.864864865,0.888888889,0.996632997,-0.002921841,0.972972973
3195,"frozenset({'B', 'F'})","frozenset({'C', 'I', 'H'})",0.891891892,0.972972973,0.864864865,0.96969697,0.996632997,-0.002921841,0.891891892
3196,"frozenset({'C', 'F'})","frozenset({'B', 'I', 'H'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3197,"frozenset({'H', 'F'})","frozenset({'B', 'C', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
3198,"frozenset({'I', 'F'})","frozenset({'B', 'C', 'H'})",0.972972973,0.891891892,0.864864865,0.888888889,0.996632997,-0.002921841,0.972972973
3199,"frozenset({'B', 'C'})","frozenset({'H', 'I', 'F'})",0.891891892,0.972972973,0.864864865,0.96969697,0.996632997,-0.002921841,0.891891892
3200,"frozenset({'B', 'H'})","frozenset({'C', 'I', 'F'})",0.891891892,0.972972973,0.864864865,0.96969697,0.996632997,-0.002921841,0.891891892
